date,market cap,btc cap,alt cap,eth cap,btc share,alt share,eth share
2015-08-10,4480800446.0,3843849984.0,636950462.0,43130000.0,85.78489558559555,14.215104414404445,0.9625512343113171
2015-08-11,4464960601.0,3828499968.0,636460633.0,42796500.0,85.74543674903975,14.254563250960253,0.9584966996218294
2015-08-12,4584014360.0,3920209920.0,663804440.0,64018400.0,85.51914571227478,14.480854287725226,1.3965575797192746
2015-08-13,4512522799.0,3857090048.0,655432751.0,73935400.0,85.47524787807725,14.52475212192274,1.6384493396107493
2015-08-14,4508364147.0,3828339968.0,680024179.0,109594000.0,84.9163874783161,15.083612521683909,2.430903902758767
2015-08-17,4420185870.0,3749260032.0,670925838.0,95819696.0,84.82132069256174,15.178679307438264,2.1677752659754104
2015-08-18,4403347631.0,3742020096.0,661327535.0,88143200.0,84.98125538978142,15.01874461021858,2.0017315775721003
2015-08-19,3864750858.0,3274860032.0,589890826.0,84663904.0,84.73664027322923,15.263359726770776,2.190669130061682
2015-08-20,3902389698.0,3293570048.0,608819650.0,90809000.0,84.39879927132793,15.601200728672076,2.3270100381450933
2015-08-21,4057495065.0,3417200128.0,640294937.0,107266000.0,84.21945247640123,15.780547523598775,2.6436507816183874
2015-08-24,3919830599.0,3314639872.0,605190727.0,97791600.0,84.56079384771394,15.439206152286072,2.494791484737833
2015-08-25,3620629045.0,3053250048.0,567378997.0,89321904.0,84.32927013653784,15.670729863462165,2.4670272179181505
2015-08-26,3782516492.0,3228539904.0,553976588.0,82384400.0,85.35428492719973,14.64571507280027,2.1780314817990223
2015-08-27,3859081604.0,3287219968.0,571861636.0,85106096.0,85.18140597474653,14.818594025253477,2.2053458499500547
2015-08-28,3835392205.0,3268369920.0,567022285.0,83521696.0,85.21605471636505,14.78394528363495,2.177657239098446
2015-08-31,3936304666.0,3335219968.0,601084698.0,96251000.0,84.72972117245155,15.270278827548456,2.445212151167366
2015-09-01,3950351780.0,3352760064.0,597591716.0,98617200.0,84.87244303088369,15.127556969116304,2.496415648329932
2015-09-02,3912407511.0,3321179904.0,591227607.0,98504600.0,84.8883940300768,15.11160596992321,2.5177489748459894
2015-09-03,3924763236.0,3340989952.0,583773284.0,94418704.0,85.12589807595721,14.874101924042787,2.405717194197648
2015-09-04,3874944326.0,3311079936.0,563864390.0,92234096.0,85.44845183409222,14.551548165907766,2.380268933959388
2015-09-08,4104540367.0,3498749952.0,605790415.0,91020704.0,85.240968273318,14.759031726682004,2.21756142860222
2015-09-09,4153887479.0,3551640064.0,602247415.0,90518304.0,85.50159535989684,14.498404640103155,2.179122676230778
2015-09-10,4065630176.0,3478409984.0,587220192.0,88230496.0,85.55647792397731,14.443522076022685,2.1701554784996757
2015-09-11,4064513736.0,3479310080.0,585203656.0,85144304.0,85.60212379609486,14.397876203905147,2.0948214111288217
2015-09-14,3953673974.0,3369189888.0,584484086.0,68814400.0,85.21668478878982,14.78331521121018,1.7405178184274839
2015-09-15,3913639296.0,3368359936.0,545279360.0,64052400.0,86.06720449282815,13.93279550717185,1.636645463608918
2015-09-16,3926876037.0,3365740032.0,561136005.0,68963296.0,85.71037130500588,14.289628694994121,1.7561872427397942
2015-09-17,3897415786.0,3349390080.0,548025706.0,66415200.0,85.93874156386968,14.061258436130325,1.7040830038861037
2015-09-18,3966363026.0,3415439872.0,550923154.0,64071300.0,86.11011774795624,13.889882252043764,1.6153665103270858
2015-09-21,3949066780.0,3383840000.0,565226780.0,69045904.0,85.68707972064226,14.312920279357746,1.7484106460210327
2015-09-22,3868991999.0,3322419968.0,546572031.0,67444200.0,85.87301211423363,14.126987885766368,1.7431982288263193
2015-09-23,3926688893.0,3381390080.0,545298813.0,66309600.0,86.11301206031145,13.886987939688556,1.6886899320750441
2015-09-24,3902974119.0,3373850112.0,529124007.0,65836400.0,86.44305622155728,13.556943778442717,1.6868264557405845
2015-09-25,3960479894.0,3433299968.0,527179926.0,60221400.0,86.68898870567023,13.311011294329777,1.520558154864856
2015-09-28,3924927859.0,3413629952.0,511297907.0,53201800.0,86.97306229902861,13.026937700971386,1.355484786249163
2015-09-29,4009164231.0,3505090048.0,504074183.0,42607700.0,87.42695100633806,12.573048993661942,1.0627576608247955
2015-09-30,3950288299.0,3471280128.0,479008171.0,48636600.0,87.87409589519683,12.125904104803162,1.2312164662086098
2015-10-01,3945891026.0,3462799872.0,483091154.0,54032300.0,87.75710857657121,12.242891423428782,1.3693307707682245
2015-10-02,3959516277.0,3482190080.0,477326197.0,50328700.0,87.94483559083498,12.055164409165025,1.2710820332359503
2015-10-05,3963015310.0,3497740032.0,465275278.0,49131600.0,88.259563953085,11.740436046914994,1.239752969816309
2015-10-06,3985406540.0,3531229952.0,454176588.0,45863300.0,88.60400856370352,11.395991436296484,1.1507809690100022
2015-10-07,4093354583.0,3617400064.0,475954519.0,47964700.0,88.37250696588383,11.627493034116169,1.1717699756380964
2015-10-08,4043037345.0,3572730112.0,470307233.0,44955900.0,88.36747739712011,11.63252260287989,1.1119338300349042
2015-10-09,4025341463.0,3565090048.0,460251415.0,48334900.0,88.5661522325367,11.4338477674633,1.2007652131945359
2015-10-12,4103215463.0,3632110080.0,471105383.0,46864200.0,88.5186291763592,11.481370823640805,1.1421335394787189
2015-10-13,4084147692.0,3608339968.0,475807724.0,46395200.0,88.3498893800533,11.6501106199467,1.135982425191885
2015-10-14,4152712268.0,3672369920.0,480342348.0,45250600.0,88.4330452725698,11.566954727430202,1.0896637445529853
2015-10-15,4184188925.0,3711800064.0,472388861.0,38688300.0,88.71014503724876,11.289854962751233,0.9246308112151029
2015-10-16,4217552421.0,3745090048.0,472462373.0,41608900.0,88.79771189926366,11.202288100736329,0.9865650938402408
2015-10-19,4309660188.0,3859269888.0,450390300.0,38321300.0,89.54928508623287,10.450714913767117,0.8891953965814624
2015-10-20,4335819211.0,3885570048.0,450249163.0,36261200.0,89.61559186190892,10.38440813809107,0.8363171579664832
2015-10-21,4409255754.0,3970980096.0,438275658.0,31973600.0,90.06009897243081,9.939901027569197,0.7251473215404688
2015-10-22,4367259863.0,3930500096.0,436759767.0,32977300.0,89.9992265012603,10.000773498739706,0.7551027654522696
2015-10-23,4487107031.0,4037009920.0,450097111.0,41986400.0,89.96910241074212,10.030897589257885,0.9357120235806562
2015-10-26,4632992072.0,4187409920.0,445582152.0,45991300.0,90.38241065222353,9.617589347776462,0.9926911008105002
2015-10-27,4668230662.0,4211500032.0,456730630.0,52624300.0,90.21619403432983,9.783805965670169,1.127285770781821
2015-10-28,4809232658.0,4338429952.0,470802706.0,64676600.0,90.21044022029511,9.78955977970488,1.3448424020911653
2015-10-29,4982176095.0,4496390144.0,485785951.0,74675600.0,90.24952266365045,9.750477336349551,1.4988550901471098
2015-10-30,5176219108.0,4639690240.0,536528868.0,89857400.0,89.63473421805543,10.365265781944561,1.7359659265799379
2015-11-02,5365900599.0,4820850176.0,545050423.0,78701400.0,89.84233097606064,10.157669023939368,1.4666950784490296
2015-11-03,5918576373.0,5353679872.0,564896501.0,74010000.0,90.45553414539,9.54446585461,1.2504696287713173
2015-11-04,6571873425.0,5973510144.0,598363281.0,75232400.0,90.89508816886564,9.10491183113436,1.1447633746841375
2015-11-05,6592856854.0,6040410112.0,552446742.0,67070700.0,91.62052575637493,8.379474243625069,1.0173237715499168
2015-11-06,6265663275.0,5745319936.0,520343339.0,67397104.0,91.69531913602555,8.304680863974454,1.0756579318412225
2015-11-09,6054272305.0,5546240000.0,508032305.0,76991800.0,91.60869747169392,8.391302528306085,1.2716937085306736
2015-11-10,6134652588.0,5631519744.0,503132844.0,74685296.0,91.79851121505757,8.20148878494242,1.2174331786300658
2015-11-11,5509000582.0,5037510144.0,471490438.0,70236200.0,91.44145238356775,8.558547616432254,1.274935425301794
2015-11-12,5102395681.0,4657240064.0,445155617.0,59448700.0,91.27555672215614,8.72444327784386,1.165113482307371
2015-11-13,5503030968.0,5020700160.0,482330808.0,67777000.0,91.23517910757285,8.76482089242715,1.2316303577814065
2015-11-16,5201895223.0,4746070016.0,455825207.0,67730704.0,91.23732433162851,8.762675668371493,1.3020389895692446
2015-11-17,5372512469.0,4905260032.0,467252437.0,69157904.0,91.30290642048577,8.697093579514222,1.2872544158631343
2015-11-18,5442811347.0,4969330176.0,473481171.0,74287696.0,91.30079767947541,8.699202320524597,1.364877289765818
2015-11-19,5445187939.0,4971879936.0,473308003.0,73976096.0,91.30777471223661,8.692225287763387,1.3585590952731301
2015-11-20,5315701436.0,4850169856.0,465531580.0,71532496.0,91.24233018718397,8.757669812816026,1.3456831024322413
2015-11-23,5289158778.0,4823699968.0,465458810.0,72484200.0,91.19975728586456,8.800242714135438,1.3704296475555722
2015-11-24,5268698504.0,4805159936.0,463538568.0,70931104.0,91.2020289707585,8.797971029241495,1.3462737324246026
2015-11-25,5218976670.0,4762229760.0,456746910.0,67010200.0,91.24834351865381,8.75165648134618,1.2839720166827264
2015-11-27,5724730344.0,5238499840.0,486230504.0,66174600.0,91.506490702927,8.493509297073015,1.1559426562223416
2015-11-30,6026139802.0,5534000128.0,492139674.0,66080400.0,91.83325163089205,8.16674836910795,1.096562678118897
2015-12-01,6112284634.0,5624580096.0,487704538.0,65980000.0,92.02091251956575,7.979087480434243,1.0794654364258784
2015-12-02,5865462526.0,5394070016.0,471392510.0,65615700.0,91.96325084491725,8.036749155082743,1.1186790420899195
2015-12-03,5824149982.0,5358040064.0,466109918.0,61530500.0,91.99694514323035,8.003054856769655,1.0564717630927245
2015-12-04,5860895074.0,5388109824.0,472785250.0,61065700.0,91.93322446434229,8.066775535657712,1.0419176461782875
2015-12-07,6339285709.0,5821139968.0,518145741.0,62950900.0,91.82643337459331,8.173566625406693,0.9930282825181306
2015-12-08,6442714517.0,5908810240.0,533904277.0,60690400.0,91.7130539372617,8.286946062738295,0.9420004539990081
2015-12-09,6774116593.0,6189620224.0,584496369.0,62098400.0,91.37162224807311,8.628377751926893,0.91670108046515
2015-12-10,6883610249.0,6244360192.0,639250057.0,59945000.0,90.71344782931506,9.286552170684931,0.8708366370496987
2015-12-11,6843844495.0,6206150144.0,637694351.0,63312400.0,90.68222033002226,9.31777966997773,0.9250999207573316
2015-12-14,7141006095.0,6480070144.0,660935951.0,72176400.0,90.74449815323958,9.255501846760431,1.0107315277399997
2015-12-15,7264745809.0,6640849920.0,623895889.0,74764096.0,91.41200662207505,8.587993377924946,1.029135746324087
2015-12-16,7569393933.0,6962089984.0,607303949.0,76791600.0,91.9768484191005,8.023151580899496,1.014501301949877
2015-12-17,7406568925.0,6807849984.0,598718941.0,74999296.0,91.91637927004102,8.08362072995898,1.0126051179629034
2015-12-18,7421138838.0,6825639936.0,595498902.0,70890600.0,91.97563992536101,8.024360074638992,0.9552523075973747
2015-12-21,7201282467.0,6636279808.0,565002659.0,68521200.0,92.15413835536748,7.845861644632526,0.9515138492900336
2015-12-22,7121209613.0,6556959744.0,564249869.0,67704600.0,92.07648841048095,7.923511589519054,0.9507457816773578
2015-12-23,7104337333.0,6547850240.0,556487093.0,65215800.0,92.16693877393617,7.833061226063827,0.9179716128775215
2015-12-24,7204590892.0,6645120000.0,559470892.0,65060000.0,92.23452239847181,7.76547760152819,0.9030353142222527
2015-12-28,6920733428.0,6356100096.0,564633332.0,64913200.0,91.84142348677095,8.158576513229054,0.9379526126143404
2015-12-29,6904841872.0,6339010048.0,565831824.0,63985600.0,91.80528917983598,8.194710820164023,0.9266772677223737
2015-12-30,7079825132.0,6508959744.0,570865388.0,66314200.0,91.93673039437438,8.06326960562562,0.9366643774895992
2015-12-31,6970465739.0,6399190016.0,571275723.0,69207400.0,91.80433927386383,8.195660726136165,0.9928662243152874
2016-01-04,7039698048.0,6468179968.0,571518080.0,73853904.0,91.88149724458182,8.118502755418183,1.049106133479434
2016-01-05,7085114123.0,6515380224.0,569733899.0,72442400.0,91.95871951941457,8.041280480585423,1.0224591833296572
2016-01-06,7065650402.0,6498829824.0,566820578.0,72229696.0,91.97780040405684,8.022199595943157,1.0222653526638494
2016-01-07,7038357193.0,6472580096.0,565777097.0,72692896.0,91.9615177024165,8.038482297583501,1.0328105551718338
2016-01-08,7463459266.0,6888600064.0,574859202.0,71724000.0,92.29768420364016,7.702315796359837,0.9610020962630654
2016-01-11,7339407852.0,6761090048.0,578317804.0,76096496.0,92.12037516293078,7.879624837069213,1.036820647312352
2016-01-12,7337074040.0,6755219968.0,581854072.0,81217296.0,92.06967152262784,7.93032847737216,1.1069439337428302
2016-01-13,7141452801.0,6553350144.0,588102657.0,86530000.0,91.76494372520884,8.235056274791166,1.2116582215299865
2016-01-14,7107940535.0,6519110144.0,588830391.0,85539296.0,91.71587904962686,8.284120950373145,1.2034329153261552
2016-01-15,7079325620.0,6489869824.0,589455796.0,90321696.0,91.67356005867688,8.326439941323112,1.2758516961676358
2016-01-19,6417616526.0,5843509760.0,574106766.0,108628000.0,91.05420581497674,8.945794185023264,1.692653332587108
2016-01-20,6296997223.0,5734759936.0,562237287.0,104124000.0,91.07134294189603,8.928657058103964,1.6535500384164612
2016-01-21,6947011775.0,6338800128.0,608211647.0,117111000.0,91.2449889722549,8.755011027745091,1.68577517633472
2016-01-22,6791662463.0,6190940160.0,600722303.0,118244000.0,91.1550035610184,8.8449964389816,1.7410170285136564
2016-01-25,6724923387.0,6083899904.0,641023483.0,164312992.0,90.46794370566114,9.532056294338867,2.4433437013964303
2016-01-26,6594172650.0,5929520128.0,664652522.0,193838000.0,89.92060782636621,10.079392173633792,2.939534802747392
2016-01-27,6623421130.0,5937780224.0,685640906.0,172060992.0,89.64823627332905,10.351763726670962,2.5977661486851584
2016-01-28,6748194856.0,5980179968.0,768014888.0,184294000.0,88.61895804153998,11.381041958460008,2.731011832536805
2016-01-29,6489936613.0,5753970176.0,735966437.0,194815008.0,88.65988250908669,11.340117490913313,3.0018013983336265
2016-02-01,6300921239.0,5596089856.0,704831383.0,177880992.0,88.81383600484646,11.186163995153535,2.823094992824112
2016-02-02,6356202360.0,5651689984.0,704512376.0,169923008.0,88.91614306628212,11.083856933717888,2.6733416964402625
2016-02-03,6403452213.0,5679529984.0,723922229.0,186608992.0,88.69481328321112,11.305186716788887,2.914193559860646
2016-02-04,6349499887.0,5613380096.0,736119791.0,194126000.0,88.40664927788823,11.593350722111762,3.057343152292271
2016-02-05,6654869804.0,5898959872.0,755909932.0,197363008.0,88.64125138037036,11.358748619629644,2.9656930009565667
2016-02-08,6552172244.0,5720099840.0,832072404.0,228504000.0,87.30081608031671,12.699183919683293,3.4874541066780904
2016-02-09,6506316761.0,5670880256.0,835436505.0,244110000.0,87.15960910468189,12.840390895318107,3.7518923373549535
2016-02-10,6606859648.0,5713880064.0,892979584.0,307684000.0,86.48405397456386,13.515946025436138,4.6570385386216095
2016-02-11,6740607676.0,5806110208.0,934497468.0,345964000.0,86.13630234960436,13.863697650395638,5.132534285177407
2016-02-12,6816699843.0,5771039744.0,1045660099.0,457617984.0,84.66031770382588,15.33968229617412,6.7131895864525015
2016-02-16,7161261897.0,6108040192.0,1053221705.0,410604992.0,85.29279168743687,14.707208312563127,5.733696070688476
2016-02-17,7179322974.0,6204149760.0,975173214.0,330635008.0,86.4169195684384,13.583080431561594,4.6053786575335645
2016-02-18,7254844641.0,6341429760.0,913414881.0,291068000.0,87.40958730063039,12.590412699369615,4.01205007692459
2016-02-19,7392144397.0,6436980224.0,955164173.0,338222016.0,87.0786591589358,12.921340841064202,4.575424908329208
2016-02-22,7683799466.0,6689200128.0,994599338.0,360184992.0,87.05589152344491,12.94410847655508,4.687589695615828
2016-02-23,7752492977.0,6679399936.0,1073093041.0,439084000.0,86.15809076920625,13.841909230793748,5.6637781072832825
2016-02-24,7470220565.0,6417189888.0,1053030677.0,432976992.0,85.90362000911014,14.096379990889869,5.796040267252804
2016-02-25,7585551642.0,6480650240.0,1104901402.0,478148992.0,85.43413249100651,14.565867508993488,6.303417530671925
2016-02-26,7565612763.0,6476080128.0,1089532635.0,466796992.0,85.59888446407919,14.401115535920802,6.169982612418304
2016-02-29,7736617564.0,6614980096.0,1121637468.0,499587008.0,85.50222421204843,14.497775787951564,6.457434452035944
2016-03-01,7793752430.0,6684800000.0,1108952430.0,489188000.0,85.77126435616073,14.22873564383928,6.27666845198982
2016-03-02,7854021708.0,6643809792.0,1210211916.0,591078016.0,84.59118193208845,15.40881806791156,7.525800640427768
2016-03-03,7742936609.0,6474149888.0,1268786721.0,653958976.0,83.61362380875977,16.386376191240235,8.445877953331957
2016-03-04,7783947973.0,6443890176.0,1340057797.0,716027008.0,82.78434283414757,17.215657165852434,9.198764052427718
2016-03-07,7744219782.0,6233430016.0,1510789766.0,886446976.0,80.49138830600404,19.508611693995952,11.446562739094535
2016-03-08,7720439430.0,6337370112.0,1383069318.0,743456000.0,82.08561403091016,17.914385969089842,9.629710934731081
2016-03-09,7744567659.0,6330229760.0,1414337899.0,760017024.0,81.73767779849672,18.26232220150328,9.813550058107898
2016-03-10,7926456767.0,6344960000.0,1581496767.0,922451968.0,80.04787241653544,19.952127583464556,11.637633246678629
2016-03-11,7931863906.0,6384739840.0,1547124066.0,871510976.0,80.49482335634013,19.505176643659876,10.987467590571642
2016-03-14,8171951139.0,6342779904.0,1829171235.0,1128179968.0,77.61646877365158,22.383531226348417,13.805515339119554
2016-03-15,8073946530.0,6377869824.0,1696076706.0,1011089984.0,78.99321354559429,21.006786454405713,12.52287193435253
2016-03-16,8081468781.0,6387189760.0,1694279021.0,1013020032.0,79.03501124717145,20.964988752828543,12.53509800571981
2016-03-17,8064850231.0,6404129792.0,1660720439.0,977388992.0,79.40791965836569,20.592080341634304,12.119121422033013
2016-03-18,8002823930.0,6446329856.0,1556494074.0,867948992.0,80.550689511421,19.449310488579,10.845534021388872
2016-03-21,7815687462.0,6341380096.0,1474307366.0,805996992.0,81.13656190619051,18.86343809380949,10.31255402571777
2016-03-22,7942054657.0,6338429952.0,1603624705.0,929609984.0,79.80844033116051,20.191559668839485,11.704905394735059
2016-03-23,7990143474.0,6417129984.0,1573013490.0,887595008.0,80.31307578995796,19.68692421004204,11.10862415535143
2016-03-24,8105415206.0,6422730240.0,1682684966.0,975294976.0,79.23999050962375,20.760009490376255,12.032634371130573
2016-03-28,8080855242.0,6553699840.0,1527155402.0,819006976.0,81.10156219526547,18.89843780473453,10.1351521772502
2016-03-29,8136239698.0,6521010176.0,1615229522.0,923113984.0,80.147714645169,19.852285354831,11.345707824056783
2016-03-30,8014118365.0,6407839744.0,1606278621.0,911902016.0,79.9568892316953,20.043110768304707,11.378694130380492
2016-03-31,7999954096.0,6385140224.0,1614813872.0,936992000.0,79.81471077681044,20.185289223189564,11.712467206136829
2016-04-01,7985763156.0,6409540096.0,1576223060.0,896537024.0,80.26208604977565,19.737913950224346,11.226691882621118
2016-04-04,8093810107.0,6483910144.0,1609899963.0,914560000.0,80.10949180031214,19.89050819968786,11.299499097576247
2016-04-05,8057539467.0,6481350144.0,1576189323.0,883169984.0,80.43832947445865,19.56167052554134,10.960790047843522
2016-04-06,8045609666.0,6533259776.0,1512349890.0,823420032.0,81.20279316568077,18.797206834319223,10.234401943207569
2016-04-07,8057786693.0,6524680192.0,1533106501.0,843091008.0,80.97360280917032,19.026397190829684,10.463059399827674
2016-04-08,7971468745.0,6515189760.0,1456278985.0,794705024.0,81.73135928164515,18.268640718354845,9.969367621223736
2016-04-11,7819319347.0,6504289792.0,1315029555.0,706073984.0,83.18230146841962,16.817698531580387,9.029865038967822
2016-04-12,7814504048.0,6520869888.0,1293634160.0,682395008.0,83.44572922281503,16.55427077718496,8.732416079234719
2016-04-13,7758067221.0,6565470208.0,1192597013.0,587993984.0,84.62765300909217,15.372346990907829,7.57912979161076
2016-04-14,7778333589.0,6541029888.0,1237303701.0,638329984.0,84.09294629958046,15.907053700419532,8.206513345001254
2016-04-15,7835849043.0,6550349824.0,1285499219.0,663169024.0,83.59464032620211,16.405359673797893,8.463269523963442
2016-04-18,7975417768.0,6604149760.0,1371268008.0,738915968.0,82.80631751352288,17.193682486477115,9.264918647456613
2016-04-19,7998624558.0,6622450176.0,1376174382.0,718825024.0,82.79486214134668,17.205137858653323,8.98685791272765
2016-04-20,8080746859.0,6726369792.0,1354377067.0,688433984.0,83.23945681466867,16.76054318533133,8.519435096933533
2016-04-21,8167063265.0,6822320128.0,1344743137.0,670104000.0,83.5345571184332,16.465442881566805,8.20495664422896
2016-04-22,8277413200.0,6951860224.0,1325552976.0,646297984.0,83.9859030355039,16.014096964496105,7.8079705384286004
2016-04-25,8427612248.0,7102490112.0,1325122136.0,635784000.0,84.27642258559686,15.723577414403131,7.544058522043194
2016-04-26,8430619705.0,7143059968.0,1287559737.0,597819008.0,84.7275789674586,15.272421032541402,7.0910446552991555
2016-04-27,8488535543.0,7216189952.0,1272345591.0,587075968.0,85.01101179874037,14.988988201259628,6.916104256453604
2016-04-28,8172412070.0,6889169920.0,1283242150.0,615315968.0,84.29787755428245,15.702122445717547,7.529184318284137
2016-04-29,8195591930.0,6958329856.0,1237262074.0,573123968.0,84.90332260845007,15.096677391549923,6.993075947352591
2016-05-02,8377045491.0,7002610176.0,1374435315.0,708137024.0,83.59283930740685,16.407160692593166,8.453302835239432
2016-05-03,8362925186.0,6892689920.0,1470235266.0,809644032.0,82.41960518239175,17.580394817608262,9.681349695144815
2016-05-04,8386405531.0,6978950144.0,1407455387.0,747638016.0,83.21741797725618,16.782582022743828,8.914880317155987
2016-05-05,8327392498.0,6926989824.0,1400402674.0,749038016.0,83.18317919641308,16.816820803586914,8.99486863600938
2016-05-06,8376021664.0,6947800064.0,1428221600.0,782260992.0,82.94868784618272,17.051312153817275,9.33929045769001
2016-05-09,8529851130.0,7112509952.0,1417341178.0,758000000.0,83.38375246649821,16.616247533501795,8.886438795327486
2016-05-10,8554047508.0,7150369792.0,1403677716.0,741417024.0,83.59048491737695,16.409515082623034,8.667441036615763
2016-05-11,8396535181.0,7002229760.0,1394305421.0,753600000.0,83.39427643732039,16.605723562679607,8.975130619416385
2016-05-12,8470027371.0,7028329984.0,1441697387.0,798952000.0,82.97883437855069,17.021165621449324,9.432696790750429
2016-05-13,8515943279.0,7067270144.0,1448673135.0,804646976.0,82.98869441072519,17.011305589274816,9.448712252278964
2016-05-16,8569331083.0,7114740224.0,1454590859.0,798115968.0,83.02561956223579,16.97438043776421,9.313632070807925
2016-05-17,8611014993.0,7060729856.0,1550285137.0,896505024.0,81.99648777455101,18.003512225448983,10.411142295406291
2016-05-18,8681662108.0,7057390080.0,1624272028.0,975878016.0,81.29077119341858,18.709228806581425,11.240681840182946
2016-05-19,8810802590.0,7072090112.0,1738712478.0,1085570048.0,80.2661283096572,19.733871690342795,12.320898543704633
2016-05-20,8650604430.0,6813080064.0,1837524366.0,1191079936.0,78.7584280281326,21.241571971867405,13.7687481335914
2016-05-23,8651557200.0,6842469888.0,1809087312.0,1146470016.0,79.08946019567436,20.91053980432563,13.251603029336732
2016-05-24,8654459956.0,6921460224.0,1732999732.0,1068670016.0,79.97564561150303,20.02435438849698,12.348199904248307
2016-05-25,8641500530.0,6950689792.0,1690810738.0,1027939968.0,80.43382937800966,19.566170621990345,11.895387432210224
2016-05-26,8697651354.0,7008500224.0,1689151130.0,1006080000.0,80.57922695161643,19.420773048383563,11.567260620734235
2016-05-27,8772810772.0,7070009856.0,1702800916.0,996292992.0,80.59001886334087,19.409981136659127,11.356599588125711
2016-05-31,10084821678.0,8335099904.0,1749721774.0,1026409984.0,82.64994830977516,17.350051690224838,10.177770284616033
2016-06-01,10141444138.0,8288679936.0,1852764202.0,1136899968.0,81.73076559128604,18.269234408713952,11.210434653384668
2016-06-02,10235802733.0,8375000064.0,1860802669.0,1127830016.0,81.82064741243191,18.179352587568083,11.018481358222166
2016-06-03,10231119659.0,8395069952.0,1836049707.0,1108220032.0,82.05426416467641,17.945735835323593,10.831854859845501
2016-06-06,10858437777.0,8977699840.0,1880737937.0,1130349952.0,82.67947953817335,17.320520461826654,10.40987640408339
2016-06-07,11034149480.0,9149580288.0,1884569192.0,1126329984.0,82.92057584124734,17.07942415875265,10.207673786199242
2016-06-08,10943976489.0,9022249984.0,1921726505.0,1172230016.0,82.44032681419259,17.55967318580741,10.71118909272357
2016-06-09,11029111700.0,9103080448.0,1926031252.0,1166450048.0,82.53684154817292,17.463158451827084,10.576101500540611
2016-06-10,10930917277.0,9005920256.0,1924997021.0,1162499968.0,82.38942833232824,17.610571667671763,10.634971782707051
2016-06-13,12589084259.0,10511899648.0,2077184611.0,1276930048.0,83.50011352481805,16.499886475181942,10.143152764166434
2016-06-14,13258744418.0,11028899840.0,2229844578.0,1426499968.0,83.18208340321596,16.817916596784045,10.758937068455678
2016-06-15,13127600422.0,10736600064.0,2391000358.0,1531789952.0,81.78646301579212,18.21353698420788,11.668468743403682
